3 initializing
3 waiting
1 initializing
1 waiting
2 initializing
2 waiting
0 initializing
1 waiting
2 receiving 48678, elementsSorted = 238
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 239
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 240
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 241
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 242
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 243
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 244
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 245
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 246
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 247
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 248
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 249
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 250
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 251
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 252
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 253
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 254
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 255
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 256
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 257
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 258
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 259
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 260
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 261
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 262
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 263
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 264
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 265
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 266
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 267
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 268
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 269
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 270
2 waiting
1 receiving 48678, elementsSorted = 500
1 waiting
0 sending current last value to next
2 receiving 48678, elementsSorted = 271
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 272
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 273
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 274
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 275
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 276
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 277
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 278
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 279
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 280
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 281
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 282
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 283
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 284
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 285
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 286
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 287
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 288
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 289
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 290
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 291
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 292
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 293
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 294
2 waiting
1 receiving 48678, elementsSorted = 500
1 waiting
0 sending current last value to next
2 receiving 48678, elementsSorted = 295
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 296
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 297
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 298
2 waiting
0 sending current last value to next
2 receiving 48678, elementsSorted = 299
2 waiting
1 receiving 48678, elementsSorted = 500
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 300
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 301
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 302
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 303
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 304
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 305
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 306
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 307
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 308
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 309
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 310
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 311
2 waiting
2 receiving 48678, elementsSorted = 312
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 313
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 314
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 315
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 316
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 317
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 318
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 319
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 320
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 321
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 322
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 323
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 324
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 325
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 326
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 327
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 328
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 329
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 330
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 331
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 332
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 333
2 waiting
0 sending current last value to next
1 receiving 48678, elementsSorted = 500
1 waiting
2 receiving 48678, elementsSorted = 334
2 waiting
0 sending current last value to next
